customer_id,gender,age,city,join_date,estimated_salary,is_active_member,churn,product_id,product_type,balance
12971,Female,26,Ganja,2015-10-22,90805,0,0,P205257,Savings,5840.0
12971,Female,26,Ganja,2015-10-22,90805,0,0,P205507,Savings,70073.0
12971,Female,26,Ganja,2015-10-22,90805,0,0,P206492,Loan,85466.0
12971,Female,26,Ganja,2015-10-22,90805,0,0,P206605,Mortgage,183290.0
12971,Female,26,Ganja,2015-10-22,90805,0,0,P211036,Credit Card,199971.0
12972,Female,39,Mingachevir,2015-06-28,50968,1,0,P202688,Loan,177488.0
12972,Female,39,Mingachevir,2015-06-28,50968,1,0,P208817,Loan,78988.0
12972,Female,39,Mingachevir,2015-06-28,50968,1,0,P209719,Mortgage,124515.0
12972,Female,39,Mingachevir,2015-06-28,50968,1,0,P219668,Loan,114125.0
12973,Male,40,Mingachevir,2015-08-17,21650,1,0,P204095,Loan,11074.0
12973,Male,40,Mingachevir,2015-08-17,21650,1,0,P214850,Savings,93520.0
12973,Male,40,Mingachevir,2015-08-17,21650,1,0,P216590,Mortgage,155392.0
12974,Male,29,Shaki,2017-06-01,32467,0,0,P213161,Loan,103664.0
12974,Male,29,Shaki,2017-06-01,32467,0,0,P217930,Mortgage,193922.0
12974,Male,29,Shaki,2017-06-01,32467,0,0,P222647,Credit Card,46358.0
12975,Male,27,Shaki,2016-01-29,121495,0,0,P210586,Mortgage,96600.0
12976,Male,51,Baku,2022-07-02,118331,0,0,P217989,Loan,106389.0
12976,Male,51,Baku,2022-07-02,118331,0,0,P219105,Credit Card,139142.0
12977,Female,60,Mingachevir,2024-06-29,66900,0,1,P200149,Savings,68807.0
12977,Female,60,Mingachevir,2024-06-29,66900,0,1,P212674,Loan,176101.0
12977,Female,60,Mingachevir,2024-06-29,66900,0,1,P215965,Mortgage,132681.0
12977,Female,60,Mingachevir,2024-06-29,66900,0,1,P222692,Credit Card,23353.0
12977,Female,60,Mingachevir,2024-06-29,66900,0,1,P224576,Credit Card,1025.0
12977,Female,60,Mingachevir,2024-06-29,66900,0,1,P224950,Mortgage,42444.0
12978,Male,27,Sumqayit,2015-03-13,108180,0,1,P205243,Loan,95407.0
12978,Male,27,Sumqayit,2015-03-13,108180,0,1,P212197,Loan,146858.0
12978,Male,27,Sumqayit,2015-03-13,108180,0,1,P218830,Savings,83853.0
12978,Male,27,Sumqayit,2015-03-13,108180,0,1,P219199,Savings,39840.0
12979,Male,47,Ganja,2015-11-14,55518,0,0,P208562,Loan,162718.0
12979,Male,47,Ganja,2015-11-14,55518,0,0,P210079,Savings,98103.0
12979,Male,47,Ganja,2015-11-14,55518,0,0,P210222,Mortgage,148177.0
12979,Male,47,Ganja,2015-11-14,55518,0,0,P223813,Credit Card,192053.0
12980,Male,39,Baku,2016-08-17,112816,1,0,P201032,Credit Card,104624.0
12980,Male,39,Baku,2016-08-17,112816,1,0,P211421,Mortgage,106521.0
12980,Male,39,Baku,2016-08-17,112816,1,0,P216434,Mortgage,70828.0
12981,Male,23,Lankaran,2016-01-14,88415,1,0,P219134,Savings,70272.0
12981,Male,23,Lankaran,2016-01-14,88415,1,0,P222205,Mortgage,178780.0
12982,Female,67,Lankaran,2017-06-25,24357,1,0,P209206,Savings,58179.0
12982,Female,67,Lankaran,2017-06-25,24357,1,0,P212205,Credit Card,139971.0
12982,Female,67,Lankaran,2017-06-25,24357,1,0,P215237,Savings,129073.0
12983,Male,19,Ganja,2015-05-16,113837,0,0,P213011,Mortgage,138951.0
12984,Male,47,Ganja,2022-08-09,30865,1,0,P200491,Credit Card,126054.0
12984,Male,47,Ganja,2022-08-09,30865,1,0,P205303,Loan,168745.0
12984,Male,47,Ganja,2022-08-09,30865,1,0,P209461,Loan,111240.0
12985,Female,19,Ganja,2018-11-02,134559,0,0,,,
12986,Female,49,Shaki,2018-02-16,88368,1,0,P206385,Savings,82873.0
12986,Female,49,Shaki,2018-02-16,88368,1,0,P213719,Savings,167942.0
12986,Female,49,Shaki,2018-02-16,88368,1,0,P220492,Credit Card,8591.0
12986,Female,49,Shaki,2018-02-16,88368,1,0,P223210,Loan,64857.0
12987,Female,59,Ganja,2017-06-24,121413,0,1,P201558,Savings,18546.0
12987,Female,59,Ganja,2017-06-24,121413,0,1,P203772,Loan,81300.0
12987,Female,59,Ganja,2017-06-24,121413,0,1,P211024,Credit Card,7263.0
12987,Female,59,Ganja,2017-06-24,121413,0,1,P211332,Mortgage,182122.0
12987,Female,59,Ganja,2017-06-24,121413,0,1,P220388,Credit Card,51468.0
12988,Male,33,Lankaran,2016-06-13,114404,1,0,,,
12989,Male,29,Ganja,2023-03-02,146476,0,0,P205437,Credit Card,72721.0
12989,Male,29,Ganja,2023-03-02,146476,0,0,P206394,Savings,64083.0
12989,Male,29,Ganja,2023-03-02,146476,0,0,P211419,Credit Card,166143.0
12989,Male,29,Ganja,2023-03-02,146476,0,0,P220885,Savings,171337.0
12990,Female,18,Mingachevir,2022-06-06,81039,1,0,P201197,Savings,52962.0
12991,Female,25,Sumqayit,2016-06-06,127956,1,0,P204289,Credit Card,145711.0
12991,Female,25,Sumqayit,2016-06-06,127956,1,0,P210140,Savings,19574.0
12991,Female,25,Sumqayit,2016-06-06,127956,1,0,P216186,Mortgage,98508.0
12992,Female,65,Lankaran,2016-01-22,116939,1,1,P203588,Savings,88869.0
12992,Female,65,Lankaran,2016-01-22,116939,1,1,P205846,Loan,95669.0
12992,Female,65,Lankaran,2016-01-22,116939,1,1,P212717,Credit Card,129797.0
12993,Female,67,Sumqayit,2022-03-06,91294,0,0,P200736,Credit Card,123763.0
12994,Female,30,Lankaran,2022-03-15,22921,0,1,P200632,Savings,14231.0
12995,Female,32,Baku,2016-07-26,119737,0,0,P200551,Credit Card,94619.0
12995,Female,32,Baku,2016-07-26,119737,0,0,P205528,Savings,134452.0
12995,Female,32,Baku,2016-07-26,119737,0,0,P209403,Savings,15362.0
12995,Female,32,Baku,2016-07-26,119737,0,0,P224309,Mortgage,84944.0
12996,Male,61,Mingachevir,2016-10-05,24428,0,0,P216740,Mortgage,81770.0
12996,Male,61,Mingachevir,2016-10-05,24428,0,0,P221048,Mortgage,33258.0
12997,Male,25,Lankaran,2022-03-05,126002,0,0,P201431,Loan,77485.0
12997,Male,25,Lankaran,2022-03-05,126002,0,0,P202751,Credit Card,57870.0
12997,Male,25,Lankaran,2022-03-05,126002,0,0,P213970,Loan,99574.0
12997,Male,25,Lankaran,2022-03-05,126002,0,0,P215267,Loan,170035.0
12997,Male,25,Lankaran,2022-03-05,126002,0,0,P217611,Savings,37962.0
12998,Male,27,Mingachevir,2022-12-27,93647,1,1,P203532,Loan,145665.0
12998,Male,27,Mingachevir,2022-12-27,93647,1,1,P224348,Loan,110834.0
12999,Female,63,Lankaran,2018-07-16,138224,0,0,P207376,Savings,37225.0
12999,Female,63,Lankaran,2018-07-16,138224,0,0,P210328,Savings,62227.0
12999,Female,63,Lankaran,2018-07-16,138224,0,0,P220476,Loan,110899.0
12999,Female,63,Lankaran,2018-07-16,138224,0,0,P221188,Mortgage,59969.0
12999,Female,63,Lankaran,2018-07-16,138224,0,0,P221527,Loan,43714.0
13000,Female,22,Sumqayit,2024-11-04,108783,0,1,P221349,Credit Card,36922.0
13001,Female,67,Sumqayit,2016-06-30,135869,0,0,,,
13002,Female,36,Lankaran,2019-02-18,133823,1,0,P212815,Loan,112269.0
13003,Female,64,Lankaran,2021-10-21,72557,1,0,P206749,Mortgage,158970.0
13003,Female,64,Lankaran,2021-10-21,72557,1,0,P208954,Loan,40855.0
13003,Female,64,Lankaran,2021-10-21,72557,1,0,P211457,Mortgage,147529.0
13003,Female,64,Lankaran,2021-10-21,72557,1,0,P216508,Loan,176946.0
13004,Female,55,Shaki,2019-05-06,115983,1,0,P215259,Credit Card,171051.0
13005,Male,28,Mingachevir,2016-07-08,134039,0,0,P223731,Loan,145269.0
13006,Male,60,Mingachevir,2019-10-30,32366,0,1,P209460,Credit Card,161507.0
13007,Female,37,Mingachevir,2020-11-28,66923,1,0,P202331,Mortgage,115992.0
13007,Female,37,Mingachevir,2020-11-28,66923,1,0,P206805,Loan,12870.0
13007,Female,37,Mingachevir,2020-11-28,66923,1,0,P208227,Loan,101147.0
13007,Female,37,Mingachevir,2020-11-28,66923,1,0,P212092,Loan,106326.0
13008,Male,37,Mingachevir,2024-04-16,50564,0,0,P202873,Savings,102515.0
13008,Male,37,Mingachevir,2024-04-16,50564,0,0,P210050,Mortgage,88530.0
13008,Male,37,Mingachevir,2024-04-16,50564,0,0,P211218,Loan,194747.0
13008,Male,37,Mingachevir,2024-04-16,50564,0,0,P219619,Loan,61254.0
13009,Female,38,Baku,2022-01-18,138602,0,0,P200728,Credit Card,125495.0
13009,Female,38,Baku,2022-01-18,138602,0,0,P202158,Mortgage,185106.0
13009,Female,38,Baku,2022-01-18,138602,0,0,P202373,Mortgage,138857.0
13010,Male,35,Baku,2021-02-02,130788,0,0,P200776,Mortgage,149233.0
13010,Male,35,Baku,2021-02-02,130788,0,0,P202660,Credit Card,130420.0
13010,Male,35,Baku,2021-02-02,130788,0,0,P208953,Savings,84189.0
13010,Male,35,Baku,2021-02-02,130788,0,0,P218216,Loan,178910.0
13011,Female,67,Ganja,2022-06-14,146071,0,0,P205432,Mortgage,32056.0
13012,Female,27,Lankaran,2019-04-24,95511,0,0,P202301,Savings,49285.0
13012,Female,27,Lankaran,2019-04-24,95511,0,0,P204463,Loan,72147.0
13012,Female,27,Lankaran,2019-04-24,95511,0,0,P207324,Mortgage,101485.0
13012,Female,27,Lankaran,2019-04-24,95511,0,0,P212943,Savings,12490.0
13012,Female,27,Lankaran,2019-04-24,95511,0,0,P223024,Credit Card,34698.0
13012,Female,27,Lankaran,2019-04-24,95511,0,0,P223275,Mortgage,143318.0
13013,Male,51,Lankaran,2024-11-18,138410,1,0,P217999,Mortgage,97565.0
13013,Male,51,Lankaran,2024-11-18,138410,1,0,P219627,Loan,73291.0
13014,Male,43,Lankaran,2016-09-15,130817,1,0,P216970,Loan,184821.0
13014,Male,43,Lankaran,2016-09-15,130817,1,0,P220013,Mortgage,141543.0
13015,Female,47,Lankaran,2020-06-11,22642,1,0,,,
13016,Female,26,Mingachevir,2017-08-01,125881,0,0,P202237,Loan,68166.0
13016,Female,26,Mingachevir,2017-08-01,125881,0,0,P214606,Mortgage,196219.0
13016,Female,26,Mingachevir,2017-08-01,125881,0,0,P216164,Loan,122740.0
13016,Female,26,Mingachevir,2017-08-01,125881,0,0,P223052,Savings,121524.0
13017,Male,63,Mingachevir,2016-04-17,33849,1,0,P221179,Mortgage,43103.0
13018,Male,68,Baku,2019-05-06,122015,0,0,P215748,Loan,36959.0
13018,Male,68,Baku,2019-05-06,122015,0,0,P223503,Credit Card,76053.0
13019,Female,48,Sumqayit,2017-09-20,39344,1,0,P212370,Loan,24342.0
13019,Female,48,Sumqayit,2017-09-20,39344,1,0,P213865,Mortgage,55872.0
13019,Female,48,Sumqayit,2017-09-20,39344,1,0,P214310,Mortgage,154923.0
13020,Male,59,Shaki,2023-01-05,41214,0,0,P201574,Loan,11765.0
13020,Male,59,Shaki,2023-01-05,41214,0,0,P204736,Loan,186695.0
13020,Male,59,Shaki,2023-01-05,41214,0,0,P212294,Credit Card,188935.0
13020,Male,59,Shaki,2023-01-05,41214,0,0,P217380,Credit Card,9841.0
13021,Female,21,Mingachevir,2024-06-21,58226,0,0,P201789,Savings,19165.0
13021,Female,21,Mingachevir,2024-06-21,58226,0,0,P205538,Mortgage,86890.0
13021,Female,21,Mingachevir,2024-06-21,58226,0,0,P220525,Mortgage,68276.0
13022,Female,23,Mingachevir,2018-01-26,111691,1,0,,,
13023,Female,31,Mingachevir,2018-12-05,136307,1,0,P220277,Loan,105847.0
13023,Female,31,Mingachevir,2018-12-05,136307,1,0,P221520,Savings,138053.0
13024,Female,21,Sumqayit,2024-06-08,42522,1,1,P200426,Credit Card,40303.0
13024,Female,21,Sumqayit,2024-06-08,42522,1,1,P224000,Credit Card,35977.0
13025,Male,43,Sumqayit,2015-06-19,145846,0,0,P208879,Loan,156774.0
13025,Male,43,Sumqayit,2015-06-19,145846,0,0,P211163,Credit Card,118267.0
13025,Male,43,Sumqayit,2015-06-19,145846,0,0,P213551,Credit Card,177678.0
13025,Male,43,Sumqayit,2015-06-19,145846,0,0,P214236,Loan,68091.0
13025,Male,43,Sumqayit,2015-06-19,145846,0,0,P221706,Credit Card,40702.0
13026,Male,64,Baku,2017-10-10,26680,1,0,P207959,Savings,22271.0
13026,Male,64,Baku,2017-10-10,26680,1,0,P209317,Credit Card,186595.0
13026,Male,64,Baku,2017-10-10,26680,1,0,P216400,Mortgage,65823.0
13026,Male,64,Baku,2017-10-10,26680,1,0,P222987,Credit Card,156141.0
13027,Male,65,Mingachevir,2015-02-25,32507,1,0,P204204,Savings,173330.0
13028,Male,56,Shaki,2019-10-23,137028,1,0,P205575,Loan,96417.0
13028,Male,56,Shaki,2019-10-23,137028,1,0,P210872,Savings,111120.0
13028,Male,56,Shaki,2019-10-23,137028,1,0,P215245,Credit Card,192817.0
13029,Male,34,Lankaran,2021-06-30,94955,1,0,P201413,Loan,25100.0
13029,Male,34,Lankaran,2021-06-30,94955,1,0,P203779,Mortgage,92096.0
13030,Male,36,Mingachevir,2016-10-19,69007,0,0,P209044,Mortgage,15060.0
13030,Male,36,Mingachevir,2016-10-19,69007,0,0,P216667,Loan,191283.0
13030,Male,36,Mingachevir,2016-10-19,69007,0,0,P222573,Credit Card,78970.0
13030,Male,36,Mingachevir,2016-10-19,69007,0,0,P222964,Credit Card,150485.0
13030,Male,36,Mingachevir,2016-10-19,69007,0,0,P224367,Mortgage,49532.0
13031,Male,68,Baku,2017-08-14,136416,0,0,P205010,Savings,59555.0
13032,Female,66,Baku,2015-09-17,138273,0,0,,,
13033,Male,23,Shaki,2016-10-02,69353,1,1,,,
13034,Male,46,Ganja,2022-02-22,124289,1,1,P210258,Savings,109454.0
13034,Male,46,Ganja,2022-02-22,124289,1,1,P212799,Savings,78438.0
13035,Female,28,Baku,2021-07-15,108095,1,0,P203529,Loan,11436.0
13035,Female,28,Baku,2021-07-15,108095,1,0,P209755,Loan,193985.0
13036,Male,33,Sumqayit,2016-02-08,88696,0,0,P201782,Mortgage,5924.0
13036,Male,33,Sumqayit,2016-02-08,88696,0,0,P206167,Credit Card,16905.0
13036,Male,33,Sumqayit,2016-02-08,88696,0,0,P215750,Loan,103906.0
13036,Male,33,Sumqayit,2016-02-08,88696,0,0,P222238,Credit Card,164411.0
13037,Male,47,Sumqayit,2022-01-23,64233,1,0,,,
13038,Female,42,Lankaran,2023-11-20,70865,0,0,P208971,Credit Card,172982.0
13038,Female,42,Lankaran,2023-11-20,70865,0,0,P220604,Savings,159495.0
13038,Female,42,Lankaran,2023-11-20,70865,0,0,P224964,Savings,88916.0
13039,Male,57,Baku,2017-03-05,27872,1,0,P222854,Loan,113872.0
13040,Male,28,Lankaran,2019-04-11,27839,0,0,P213107,Loan,91836.0
13040,Male,28,Lankaran,2019-04-11,27839,0,0,P215818,Savings,100338.0
13041,Male,24,Baku,2018-03-29,35652,0,0,P220442,Loan,26030.0
13042,Female,43,Shaki,2023-06-09,26859,1,0,P200726,Credit Card,53783.0
13042,Female,43,Shaki,2023-06-09,26859,1,0,P203653,Savings,78482.0
13042,Female,43,Shaki,2023-06-09,26859,1,0,P206766,Savings,3501.0
13043,Male,39,Mingachevir,2022-03-26,53520,1,0,P216613,Loan,130536.0
13044,Male,42,Baku,2024-02-10,98840,0,0,P212848,Mortgage,157784.0
13044,Male,42,Baku,2024-02-10,98840,0,0,P218515,Credit Card,51846.0
13045,Female,36,Ganja,2022-04-18,69266,0,1,P205759,Mortgage,19248.0
13045,Female,36,Ganja,2022-04-18,69266,0,1,P207374,Loan,87188.0
13045,Female,36,Ganja,2022-04-18,69266,0,1,P210376,Credit Card,37038.0
13046,Male,48,Sumqayit,2022-05-23,133361,1,1,P203658,Credit Card,59647.0
13046,Male,48,Sumqayit,2022-05-23,133361,1,1,P204792,Mortgage,128383.0
13046,Male,48,Sumqayit,2022-05-23,133361,1,1,P220568,Loan,17598.0
13046,Male,48,Sumqayit,2022-05-23,133361,1,1,P221207,Savings,64758.0
13047,Female,43,Shaki,2016-12-14,140029,0,0,P205004,Credit Card,32530.0
13047,Female,43,Shaki,2016-12-14,140029,0,0,P206765,Savings,146178.0
13047,Female,43,Shaki,2016-12-14,140029,0,0,P213101,Savings,29426.0
13047,Female,43,Shaki,2016-12-14,140029,0,0,P214898,Credit Card,70864.0
13047,Female,43,Shaki,2016-12-14,140029,0,0,P221208,Mortgage,20383.0
13048,Female,59,Mingachevir,2021-07-19,89516,1,0,P202047,Loan,51124.0
13049,Male,58,Mingachevir,2024-11-16,59093,1,0,P214754,Credit Card,25676.0
13050,Female,53,Sumqayit,2018-10-28,71970,0,0,P207223,Savings,167757.0
13050,Female,53,Sumqayit,2018-10-28,71970,0,0,P220796,Loan,102219.0
13050,Female,53,Sumqayit,2018-10-28,71970,0,0,P221707,Credit Card,87457.0
13051,Female,40,Mingachevir,2024-08-07,69620,0,1,P205864,Savings,106863.0
13051,Female,40,Mingachevir,2024-08-07,69620,0,1,P206058,Savings,112087.0
13051,Female,40,Mingachevir,2024-08-07,69620,0,1,P222255,Mortgage,73138.0
13051,Female,40,Mingachevir,2024-08-07,69620,0,1,P222762,Savings,134238.0
13051,Female,40,Mingachevir,2024-08-07,69620,0,1,P224322,Savings,5934.0
13052,Male,64,Lankaran,2020-05-11,20425,1,0,P208334,Savings,124211.0
13052,Male,64,Lankaran,2020-05-11,20425,1,0,P208365,Savings,144371.0
13052,Male,64,Lankaran,2020-05-11,20425,1,0,P209353,Mortgage,59933.0
13052,Male,64,Lankaran,2020-05-11,20425,1,0,P213744,Savings,72978.0
13053,Female,30,Shaki,2020-09-24,93677,0,0,P202543,Savings,61050.0
13054,Female,42,Ganja,2019-10-19,70727,0,0,,,
13055,Male,19,Sumqayit,2017-06-22,95593,1,0,P211680,Credit Card,178331.0
13055,Male,19,Sumqayit,2017-06-22,95593,1,0,P222544,Mortgage,92769.0
13055,Male,19,Sumqayit,2017-06-22,95593,1,0,P223658,Credit Card,124274.0
13056,Male,19,Baku,2020-10-03,69985,0,0,P201244,Mortgage,178048.0
13056,Male,19,Baku,2020-10-03,69985,0,0,P202255,Mortgage,88483.0
13056,Male,19,Baku,2020-10-03,69985,0,0,P205356,Loan,32673.0
13056,Male,19,Baku,2020-10-03,69985,0,0,P207650,Loan,92569.0
13057,Male,33,Baku,2018-01-06,117339,0,1,P203939,Loan,92250.0
13057,Male,33,Baku,2018-01-06,117339,0,1,P209473,Credit Card,4196.0
13057,Male,33,Baku,2018-01-06,117339,0,1,P213496,Loan,120329.0
13057,Male,33,Baku,2018-01-06,117339,0,1,P215528,Savings,73626.0
13058,Female,26,Baku,2024-10-02,67084,0,0,,,
13059,Male,45,Shaki,2019-08-22,133124,0,0,P208501,Loan,142582.0
13060,Female,30,Ganja,2017-05-05,89642,1,1,P213735,Loan,42430.0
13060,Female,30,Ganja,2017-05-05,89642,1,1,P219047,Savings,182491.0
13061,Female,52,Mingachevir,2018-07-19,105623,0,0,P207894,Savings,75688.0
13061,Female,52,Mingachevir,2018-07-19,105623,0,0,P218840,Savings,27904.0
13062,Female,58,Ganja,2016-10-21,21408,0,1,P205180,Savings,90287.0
13062,Female,58,Ganja,2016-10-21,21408,0,1,P206977,Loan,177442.0
13062,Female,58,Ganja,2016-10-21,21408,0,1,P207651,Credit Card,77215.0
13062,Female,58,Ganja,2016-10-21,21408,0,1,P207931,Loan,104333.0
13063,Female,30,Ganja,2024-11-30,105401,0,0,P206346,Loan,112339.0
13063,Female,30,Ganja,2024-11-30,105401,0,0,P219522,Mortgage,53482.0
13063,Female,30,Ganja,2024-11-30,105401,0,0,P221475,Savings,14648.0
13064,Female,48,Sumqayit,2015-04-21,75337,0,1,P201259,Mortgage,11692.0
13064,Female,48,Sumqayit,2015-04-21,75337,0,1,P207064,Savings,1334.0
13064,Female,48,Sumqayit,2015-04-21,75337,0,1,P209395,Savings,95478.0
13065,Female,38,Shaki,2017-11-04,124125,1,0,P216615,Savings,13204.0
13066,Female,49,Baku,2020-10-26,128666,1,1,P202457,Credit Card,199051.0
13066,Female,49,Baku,2020-10-26,128666,1,1,P208738,Savings,8413.0
13066,Female,49,Baku,2020-10-26,128666,1,1,P221763,Credit Card,184798.0
13066,Female,49,Baku,2020-10-26,128666,1,1,P223135,Loan,6400.0
13067,Male,51,Sumqayit,2016-05-15,59612,1,0,P218208,Credit Card,187496.0
13067,Male,51,Sumqayit,2016-05-15,59612,1,0,P221560,Savings,9144.0
13068,Male,25,Mingachevir,2022-03-20,59163,0,0,P200757,Mortgage,31763.0
13068,Male,25,Mingachevir,2022-03-20,59163,0,0,P204300,Credit Card,173849.0
13068,Male,25,Mingachevir,2022-03-20,59163,0,0,P223046,Loan,40941.0
13069,Female,58,Ganja,2016-02-22,147948,1,0,P200515,Savings,146560.0
13069,Female,58,Ganja,2016-02-22,147948,1,0,P211998,Savings,39699.0
13069,Female,58,Ganja,2016-02-22,147948,1,0,P213322,Loan,149358.0
13069,Female,58,Ganja,2016-02-22,147948,1,0,P216779,Loan,121437.0
13069,Female,58,Ganja,2016-02-22,147948,1,0,P219089,Savings,194857.0
13069,Female,58,Ganja,2016-02-22,147948,1,0,P220559,Mortgage,75450.0
13069,Female,58,Ganja,2016-02-22,147948,1,0,P222185,Loan,162938.0
13070,Female,65,Baku,2020-02-07,127099,1,0,,,
13071,Male,19,Shaki,2015-10-02,35843,0,0,P211685,Loan,56922.0
13072,Female,55,Lankaran,2024-10-05,69364,0,1,P209316,Mortgage,51772.0
13072,Female,55,Lankaran,2024-10-05,69364,0,1,P213741,Mortgage,80713.0
13073,Male,49,Ganja,2018-05-05,48477,1,0,P201773,Loan,147319.0
13073,Male,49,Ganja,2018-05-05,48477,1,0,P212664,Mortgage,55472.0
13073,Male,49,Ganja,2018-05-05,48477,1,0,P218141,Savings,110741.0
13074,Male,57,Ganja,2024-06-09,117993,1,0,P204389,Loan,62047.0
13074,Male,57,Ganja,2024-06-09,117993,1,0,P207394,Credit Card,104442.0
13074,Male,57,Ganja,2024-06-09,117993,1,0,P215155,Mortgage,19880.0
13075,Male,45,Ganja,2019-10-21,141099,0,0,P201350,Loan,140181.0
13075,Male,45,Ganja,2019-10-21,141099,0,0,P206148,Mortgage,64599.0
13075,Male,45,Ganja,2019-10-21,141099,0,0,P206204,Loan,23135.0
13075,Male,45,Ganja,2019-10-21,141099,0,0,P209855,Loan,8520.0
13076,Female,54,Ganja,2023-08-01,133645,0,1,P205188,Savings,29194.0
13076,Female,54,Ganja,2023-08-01,133645,0,1,P211334,Savings,104757.0
13076,Female,54,Ganja,2023-08-01,133645,0,1,P213477,Mortgage,6374.0
13076,Female,54,Ganja,2023-08-01,133645,0,1,P214868,Savings,141699.0
13077,Female,58,Baku,2024-05-25,81082,0,0,P212183,Mortgage,37197.0
13077,Female,58,Baku,2024-05-25,81082,0,0,P223297,Savings,124764.0
13078,Male,18,Shaki,2023-04-09,47330,1,1,P201815,Savings,73356.0
13078,Male,18,Shaki,2023-04-09,47330,1,1,P203562,Mortgage,177327.0
13078,Male,18,Shaki,2023-04-09,47330,1,1,P210853,Credit Card,673.0
13078,Male,18,Shaki,2023-04-09,47330,1,1,P221392,Credit Card,30898.0
13079,Male,58,Sumqayit,2024-11-24,114747,0,0,P203912,Mortgage,86236.0
13079,Male,58,Sumqayit,2024-11-24,114747,0,0,P223025,Loan,171574.0
13080,Male,27,Baku,2023-04-27,57569,1,0,P209467,Savings,93153.0
13081,Male,21,Shaki,2019-11-04,118203,1,0,,,
13082,Male,52,Sumqayit,2018-02-07,68114,1,0,P216478,Loan,98806.0
13083,Female,27,Ganja,2021-02-19,87294,0,0,P207612,Credit Card,84955.0
13083,Female,27,Ganja,2021-02-19,87294,0,0,P214475,Mortgage,50218.0
13083,Female,27,Ganja,2021-02-19,87294,0,0,P216601,Mortgage,38269.0
13084,Male,64,Shaki,2019-03-23,84106,1,0,P205894,Mortgage,110115.0
13084,Male,64,Shaki,2019-03-23,84106,1,0,P216016,Mortgage,10893.0
13084,Male,64,Shaki,2019-03-23,84106,1,0,P222181,Credit Card,10189.0
13085,Female,28,Ganja,2020-05-21,58548,1,0,P218668,Savings,89629.0
13085,Female,28,Ganja,2020-05-21,58548,1,0,P220084,Loan,90969.0
13086,Male,31,Shaki,2024-08-31,82598,1,0,P204130,Mortgage,166401.0
13086,Male,31,Shaki,2024-08-31,82598,1,0,P210075,Savings,181739.0
13086,Male,31,Shaki,2024-08-31,82598,1,0,P210895,Credit Card,146428.0
13086,Male,31,Shaki,2024-08-31,82598,1,0,P212740,Mortgage,22786.0
13086,Male,31,Shaki,2024-08-31,82598,1,0,P212964,Credit Card,27812.0
13087,Female,55,Mingachevir,2022-12-12,114705,1,1,P201788,Loan,141390.0
13087,Female,55,Mingachevir,2022-12-12,114705,1,1,P219531,Loan,69737.0
13088,Female,29,Lankaran,2017-03-09,31260,0,0,P201559,Credit Card,94769.0
13088,Female,29,Lankaran,2017-03-09,31260,0,0,P208673,Loan,167558.0
13088,Female,29,Lankaran,2017-03-09,31260,0,0,P213611,Loan,25110.0
13088,Female,29,Lankaran,2017-03-09,31260,0,0,P214184,Credit Card,128200.0
13089,Female,62,Ganja,2020-05-17,52350,1,0,P204052,Mortgage,23105.0
13089,Female,62,Ganja,2020-05-17,52350,1,0,P207938,Loan,118698.0
13090,Female,34,Ganja,2021-06-06,61741,0,0,P212061,Loan,70602.0
13090,Female,34,Ganja,2021-06-06,61741,0,0,P223410,Savings,96648.0
13091,Female,33,Ganja,2023-04-04,118214,0,0,P204446,Loan,94822.0
13091,Female,33,Ganja,2023-04-04,118214,0,0,P207206,Credit Card,75863.0
13091,Female,33,Ganja,2023-04-04,118214,0,0,P207955,Savings,179492.0
13092,Female,52,Mingachevir,2022-02-28,148885,1,0,P202791,Savings,12637.0
13092,Female,52,Mingachevir,2022-02-28,148885,1,0,P206434,Mortgage,65790.0
13092,Female,52,Mingachevir,2022-02-28,148885,1,0,P224135,Mortgage,179049.0
13093,Male,19,Baku,2022-06-12,65181,1,0,P201573,Mortgage,52034.0
13093,Male,19,Baku,2022-06-12,65181,1,0,P205235,Savings,62596.0
