product_id,customer_id,product_type,balance
P208598,16928,Loan,116024
P208599,14042,Credit Card,99157
P208600,17156,Mortgage,94215
P208601,11296,Credit Card,42386
P208602,16132,Mortgage,47640
P208603,14631,Credit Card,143809
P208604,14622,Mortgage,80043
P208605,13948,Credit Card,129576
P208606,18461,Credit Card,104216
P208607,12630,Mortgage,108021
P208608,14393,Savings,150419
P208609,15093,Loan,10127
P208610,18660,Mortgage,4064
P208611,12096,Loan,147105
P208612,14815,Savings,145987
P208613,16611,Mortgage,127095
P208614,19764,Credit Card,33510
P208615,17162,Credit Card,8235
P208616,18150,Savings,135934
P208617,11741,Savings,143692
P208618,16742,Mortgage,195936
P208619,19838,Loan,116773
P208620,13215,Mortgage,145832
P208621,19705,Loan,55983
P208622,11642,Credit Card,53679
P208623,16149,Savings,152806
P208624,10536,Credit Card,159878
P208625,10065,Loan,108892
P208626,13884,Savings,102465
P208627,16158,Mortgage,82218
P208628,14050,Savings,32135
P208629,11002,Loan,158443
P208630,14116,Credit Card,94472
P208631,17893,Loan,131903
P208632,17660,Savings,169021
P208633,12847,Savings,2212
P208634,11822,Mortgage,40644
P208635,14522,Savings,188545
P208636,10100,Savings,142359
P208637,18012,Credit Card,65558
P208638,13213,Savings,196043
P208639,18781,Savings,103214
P208640,10313,Mortgage,61240
P208641,17085,Mortgage,98426
P208642,15357,Credit Card,118174
P208643,19971,Loan,159480
P208644,16543,Loan,142706
P208645,12904,Loan,45421
P208646,11783,Loan,146987
P208647,19592,Savings,182096
P208648,13890,Loan,8892
P208649,16508,Credit Card,121626
P208650,19646,Credit Card,150924
P208651,13927,Loan,39080
P208652,13449,Loan,36758
P208653,11655,Loan,124004
P208654,18419,Mortgage,34492
P208655,16442,Credit Card,89641
P208656,18547,Mortgage,12494
P208657,15288,Credit Card,197043
P208658,19351,Mortgage,168558
P208659,15279,Credit Card,134049
P208660,11580,Credit Card,154569
P208661,12645,Credit Card,63687
P208662,14754,Mortgage,60687
P208663,15363,Credit Card,97936
P208664,14691,Credit Card,198827
P208665,17990,Savings,49375
P208666,16830,Loan,58363
P208667,15280,Credit Card,84514
P208668,19973,Loan,34111
P208669,11352,Loan,103169
P208670,10057,Savings,141839
P208671,12233,Loan,97407
P208672,15199,Savings,130987
P208673,13088,Loan,167558
P208674,19982,Credit Card,124211
P208675,18581,Credit Card,93316
P208676,12468,Savings,181688
P208677,13390,Loan,121527
P208678,18947,Loan,179298
P208679,13725,Savings,132071
P208680,11739,Savings,6537
P208681,16186,Loan,198479
P208682,19829,Mortgage,131219
P208683,11467,Credit Card,45402
P208684,17665,Mortgage,69575
P208685,16284,Loan,26178
P208686,13141,Credit Card,5612
P208687,10839,Credit Card,114306
P208688,11575,Credit Card,16592
P208689,11307,Loan,18468
P208690,17801,Mortgage,161621
P208691,19615,Mortgage,105361
P208692,16496,Loan,33388
P208693,11892,Savings,90398
P208694,14847,Mortgage,114733
P208695,13790,Mortgage,170462
P208696,18091,Credit Card,27252
P208697,19644,Loan,122616
P208698,11564,Credit Card,162870
P208699,17794,Credit Card,25036
P208700,18836,Credit Card,144352
P208701,14381,Mortgage,31103
P208702,10010,Credit Card,61615
P208703,16409,Mortgage,7365
P208704,11419,Savings,60173
P208705,15840,Credit Card,83287
P208706,13874,Mortgage,18511
P208707,13732,Loan,90352
P208708,10511,Credit Card,109760
P208709,18687,Credit Card,153651
P208710,10985,Loan,119551
P208711,19466,Credit Card,40362
P208712,15241,Credit Card,49129
P208713,13582,Mortgage,101826
P208714,19386,Loan,93519
P208715,14363,Savings,181043
P208716,19958,Credit Card,122051
P208717,11096,Loan,112839
P208718,14139,Mortgage,71654
P208719,19508,Loan,75558
P208720,13980,Credit Card,111508
P208721,18122,Mortgage,46932
P208722,11727,Mortgage,47761
P208723,16855,Savings,68421
P208724,19472,Credit Card,161107
P208725,16062,Mortgage,165986
P208726,14296,Savings,76794
P208727,16894,Savings,147376
P208728,19386,Credit Card,6504
P208729,12621,Mortgage,110885
P208730,10621,Loan,93445
P208731,11375,Savings,156412
P208732,17205,Loan,100087
P208733,18329,Loan,90781
P208734,19430,Credit Card,2820
P208735,15462,Credit Card,151093
P208736,16604,Mortgage,166045
P208737,13477,Mortgage,103691
P208738,13066,Savings,8413
P208739,11599,Mortgage,112700
P208740,19485,Mortgage,120628
P208741,15023,Credit Card,198213
P208742,18334,Credit Card,169352
P208743,17752,Loan,172583
P208744,10383,Savings,28329
P208745,17879,Loan,67759
P208746,19278,Loan,79403
P208747,13848,Mortgage,30045
P208748,18132,Credit Card,44535
P208749,11257,Savings,82299
P208750,19214,Loan,89560
P208751,17767,Savings,120699
P208752,17275,Savings,157719
P208753,14013,Credit Card,134570
P208754,14083,Credit Card,151113
P208755,11465,Loan,18025
P208756,12687,Credit Card,157150
P208757,19890,Loan,133510
P208758,18492,Credit Card,24462
P208759,18275,Loan,194781
P208760,19649,Savings,81018
P208761,13722,Loan,46767
P208762,16355,Credit Card,20512
P208763,12970,Savings,25380
P208764,14303,Mortgage,71172
P208765,12521,Credit Card,152427
P208766,17633,Mortgage,61121
P208767,12546,Mortgage,122209
P208768,12826,Credit Card,35511
P208769,16264,Mortgage,20761
P208770,10166,Loan,137899
P208771,14422,Mortgage,156853
P208772,10775,Loan,27584
P208773,15951,Mortgage,76958
P208774,12592,Mortgage,51892
P208775,17550,Credit Card,38924
P208776,17375,Loan,7807
P208777,13783,Loan,44305
P208778,12639,Loan,144315
P208779,15961,Mortgage,138125
P208780,11329,Mortgage,135053
P208781,19643,Credit Card,103017
P208782,17896,Credit Card,60943
P208783,16014,Loan,40520
P208784,14744,Loan,153681
P208785,11387,Savings,77995
P208786,14422,Mortgage,52853
P208787,12066,Loan,150310
P208788,17469,Credit Card,6129
P208789,18653,Credit Card,149762
P208790,14508,Mortgage,169353
P208791,11924,Mortgage,147366
P208792,16077,Loan,7738
P208793,16373,Mortgage,120388
P208794,13552,Mortgage,159806
P208795,19515,Loan,1320
P208796,14138,Credit Card,31266
P208797,17430,Mortgage,28126
P208798,18687,Loan,12119
P208799,18761,Savings,195829
P208800,10652,Savings,4620
P208801,14021,Loan,82691
P208802,17616,Savings,60453
P208803,10141,Loan,115894
P208804,14861,Mortgage,143028
P208805,14962,Loan,29539
P208806,18514,Credit Card,89042
P208807,19885,Loan,158533
P208808,12756,Savings,53016
P208809,14808,Loan,117735
P208810,12440,Savings,136918
P208811,15710,Mortgage,107092
P208812,16307,Mortgage,1727
P208813,18014,Mortgage,56515
P208814,10610,Mortgage,70228
P208815,14515,Savings,148422
P208816,13098,Savings,104124
P208817,12972,Loan,78988
P208818,10768,Savings,43050
P208819,11696,Mortgage,53767
P208820,16602,Mortgage,58271
P208821,13535,Loan,65966
P208822,12097,Credit Card,58515
P208823,13797,Savings,77068
P208824,12548,Loan,2716
P208825,11237,Credit Card,136243
P208826,15420,Mortgage,63342
P208827,10946,Loan,7351
P208828,17469,Loan,91648
P208829,13335,Credit Card,73800
P208830,18519,Loan,172449
P208831,13449,Credit Card,57509
P208832,13939,Mortgage,16050
P208833,11241,Savings,156341
P208834,13592,Savings,54907
P208835,16354,Credit Card,161597
P208836,12148,Credit Card,119501
P208837,10652,Savings,126660
P208838,12160,Savings,58212
P208839,11425,Savings,13644
P208840,11687,Loan,159965
P208841,12870,Credit Card,50341
P208842,13662,Credit Card,129995
P208843,14354,Credit Card,89558
P208844,10202,Savings,56388
P208845,10622,Credit Card,191879
P208846,13914,Loan,44660
P208847,17310,Credit Card,29912
P208848,17479,Mortgage,135248
P208849,17990,Loan,70081
P208850,17174,Savings,120012
P208851,17104,Credit Card,76444
P208852,10085,Credit Card,106293
P208853,16897,Mortgage,98473
P208854,14950,Loan,73080
P208855,15705,Loan,192303
P208856,16599,Credit Card,137674
P208857,15436,Savings,174729
P208858,18595,Savings,88397
P208859,17748,Savings,15193
P208860,13689,Credit Card,178539
P208861,14636,Savings,83192
P208862,17622,Credit Card,188968
P208863,14912,Loan,147953
P208864,13163,Mortgage,72675
P208865,15990,Credit Card,29941
P208866,18063,Credit Card,71253
P208867,12533,Savings,46511
P208868,16416,Loan,37925
P208869,12170,Mortgage,159658
P208870,18028,Savings,76516
P208871,19256,Mortgage,1911
P208872,16521,Credit Card,148865
P208873,18699,Mortgage,11853
P208874,14452,Mortgage,196419
P208875,11377,Credit Card,33070
P208876,18880,Savings,47690
P208877,18508,Loan,129230
P208878,14541,Loan,80465
P208879,13025,Loan,156774
P208880,15986,Credit Card,22810
P208881,16725,Savings,97558
P208882,17567,Mortgage,153667
P208883,17549,Mortgage,114475
P208884,19309,Mortgage,184088
P208885,19519,Mortgage,114853
P208886,18147,Credit Card,53992
P208887,17998,Loan,154422
P208888,18992,Mortgage,53283
P208889,17521,Mortgage,99297
P208890,12936,Savings,159836
P208891,12226,Loan,84615
P208892,18118,Loan,56671
P208893,13694,Mortgage,21426
P208894,15052,Savings,63920
P208895,11351,Mortgage,39812
P208896,14474,Mortgage,190010
P208897,16032,Loan,170864
P208898,10483,Mortgage,88974
P208899,18773,Loan,150168
P208900,10082,Loan,83939
P208901,18424,Credit Card,75019
P208902,14682,Loan,142800
P208903,13858,Mortgage,186745
P208904,14490,Credit Card,65454
P208905,19159,Loan,18647
P208906,19520,Savings,75027
P208907,18389,Mortgage,113446
P208908,18448,Credit Card,89079
P208909,11682,Savings,139933
P208910,17219,Mortgage,72675
P208911,11122,Mortgage,42051
P208912,14774,Mortgage,19416
P208913,10644,Credit Card,140204
P208914,16831,Mortgage,73280
P208915,10278,Loan,151753
P208916,15227,Credit Card,55892
P208917,17064,Mortgage,81218
P208918,10375,Loan,50777
P208919,16499,Savings,64941
P208920,15210,Credit Card,74431
P208921,12777,Savings,100985
P208922,11783,Loan,109482
P208923,11773,Mortgage,44692
P208924,17604,Loan,193502
P208925,15069,Mortgage,30106
P208926,10896,Mortgage,95615
P208927,11162,Credit Card,6260
P208928,19166,Mortgage,60163
P208929,18064,Mortgage,163869
P208930,14518,Mortgage,55891
P208931,10889,Mortgage,61528
P208932,12495,Credit Card,192763
P208933,11763,Loan,112208
P208934,14138,Savings,105918
P208935,17908,Credit Card,164836
P208936,10140,Mortgage,149657
P208937,15372,Mortgage,188160
P208938,19168,Credit Card,121020
P208939,12829,Credit Card,66481
P208940,12092,Savings,20786
P208941,13579,Credit Card,33530
P208942,11728,Credit Card,53050
P208943,12542,Savings,115140
P208944,13756,Loan,118792
P208945,12596,Mortgage,52545
P208946,18001,Savings,78875
P208947,16466,Loan,108010
P208948,19690,Loan,21531
P208949,13099,Savings,66101
P208950,17356,Loan,76839
P208951,17847,Mortgage,34717
P208952,12206,Credit Card,83482
P208953,13010,Savings,84189
P208954,13003,Loan,40855
P208955,12543,Savings,174988
P208956,18470,Credit Card,120495
P208957,10004,Credit Card,104899
P208958,11903,Credit Card,17818
P208959,15267,Mortgage,26217
P208960,17935,Mortgage,32668
P208961,11876,Savings,163632
P208962,14000,Loan,168881
P208963,13882,Credit Card,132957
P208964,13343,Mortgage,135902
P208965,14335,Savings,52864
P208966,18610,Credit Card,101422
P208967,14997,Mortgage,60117
P208968,19086,Mortgage,116069
P208969,18044,Savings,181883
P208970,17336,Loan,135398
P208971,13038,Credit Card,172982
P208972,12312,Credit Card,133651
P208973,10415,Credit Card,65350
P208974,17763,Savings,76544
P208975,12636,Credit Card,146184
P208976,10196,Savings,8278
P208977,11844,Loan,46352
P208978,16193,Credit Card,106738
P208979,13982,Credit Card,97530
P208980,15174,Loan,142804
P208981,17414,Mortgage,11973
P208982,16487,Mortgage,154917
P208983,15263,Loan,143903
P208984,10766,Loan,177819
P208985,12209,Savings,35115
P208986,14609,Credit Card,150218
P208987,10645,Loan,56519
P208988,18942,Savings,105621
P208989,16555,Credit Card,51196
P208990,19562,Loan,152416
P208991,15345,Credit Card,120855
P208992,18120,Savings,57174
P208993,16759,Savings,145331
P208994,13666,Savings,105456
P208995,18770,Savings,195498
P208996,19348,Mortgage,93235
P208997,11840,Credit Card,20098
P208998,13579,Credit Card,145234
P208999,18078,Mortgage,94423
P209000,18373,Savings,124902
P209001,13444,Savings,47806
P209002,10252,Credit Card,190773
P209003,16305,Credit Card,58072
P209004,10263,Mortgage,185750
P209005,10415,Savings,108019
P209006,12462,Loan,22466
P209007,10085,Savings,151485
P209008,10023,Loan,106287
P209009,11731,Mortgage,172143
P209010,16180,Loan,106381
P209011,11188,Loan,186441
P209012,15060,Mortgage,115044
P209013,11411,Savings,125728
P209014,11667,Credit Card,61325
P209015,13411,Credit Card,14565
P209016,17083,Savings,29879
P209017,15854,Savings,103083
P209018,18160,Mortgage,3310
P209019,10800,Savings,171217
P209020,12062,Mortgage,14629
P209021,10311,Mortgage,159448
P209022,10197,Savings,9146
P209023,15788,Credit Card,62482
P209024,12943,Credit Card,62647
P209025,15679,Mortgage,128729
P209026,13328,Credit Card,108603
P209027,12532,Loan,195280
P209028,18010,Credit Card,177251
P209029,17216,Credit Card,57611
P209030,16609,Loan,35548
P209031,16100,Savings,56248
P209032,10525,Loan,36087
P209033,17778,Mortgage,142097
P209034,19741,Savings,39672
P209035,19794,Savings,25919
P209036,16850,Loan,178954
P209037,15951,Loan,169888
P209038,15881,Credit Card,118803
P209039,16882,Savings,101537
P209040,10633,Mortgage,80923
P209041,13915,Loan,151564
P209042,17239,Credit Card,90759
P209043,15903,Mortgage,81826
P209044,13030,Mortgage,15060
P209045,13797,Credit Card,160236
P209046,16620,Credit Card,127331
P209047,15048,Mortgage,174241
P209048,18978,Loan,180120
P209049,13316,Mortgage,41954
P209050,18051,Credit Card,90517
P209051,17669,Loan,63774
P209052,16116,Savings,12874
P209053,15862,Savings,126496
P209054,15449,Loan,86414
P209055,17615,Mortgage,171610
P209056,14645,Mortgage,186972
P209057,12825,Mortgage,47699
P209058,15290,Credit Card,88391
P209059,16798,Loan,30425
P209060,11679,Loan,47601
P209061,16094,Loan,25902
P209062,17922,Credit Card,168045
P209063,15154,Loan,169128
P209064,19571,Credit Card,91837
P209065,19747,Mortgage,53143
P209066,11578,Mortgage,199040
P209067,10997,Credit Card,183018
P209068,16669,Mortgage,34847
P209069,11769,Loan,66660
P209070,11855,Credit Card,14768
P209071,15244,Savings,7673
P209072,11305,Loan,193919
P209073,12317,Mortgage,115719
P209074,11216,Loan,63111
P209075,13433,Credit Card,158415
P209076,19107,Loan,106190
P209077,16821,Mortgage,60270
P209078,11721,Credit Card,52598
P209079,10683,Loan,154250
P209080,12012,Savings,25049
P209081,12271,Loan,71018
P209082,19540,Loan,44698
P209083,12226,Credit Card,72835
P209084,13722,Mortgage,17435
P209085,11699,Credit Card,6828
P209086,17818,Credit Card,51782
P209087,17795,Mortgage,72120
P209088,19274,Credit Card,154591
P209089,16293,Savings,139191
P209090,12773,Savings,163955
P209091,10454,Mortgage,197050
P209092,13264,Savings,172017
P209093,14590,Mortgage,171130
P209094,10795,Savings,129751
P209095,10796,Savings,173807
P209096,11760,Mortgage,85813
P209097,13778,Loan,141653
P209098,12027,Savings,135
P209099,14734,Loan,18886
P209100,15834,Mortgage,85760
P209101,16883,Credit Card,181623
P209102,11600,Credit Card,185516
P209103,10270,Mortgage,141195
P209104,19302,Mortgage,34870
P209105,19323,Savings,9187
P209106,15925,Savings,173750
P209107,14684,Credit Card,154929
P209108,11005,Savings,72490
P209109,15407,Credit Card,140380
P209110,17892,Credit Card,163458
P209111,11359,Credit Card,108325
P209112,13467,Loan,136945
P209113,10978,Mortgage,79806
P209114,18913,Loan,57188
P209115,11452,Credit Card,75076
P209116,14598,Loan,25612
P209117,14338,Loan,84388
P209118,14970,Credit Card,143627
P209119,14685,Mortgage,22722
P209120,18255,Credit Card,199922
P209121,17440,Loan,88853
P209122,18464,Credit Card,12908
P209123,15577,Loan,117327
P209124,18566,Savings,24806
P209125,12291,Savings,133974
P209126,19624,Mortgage,110365
P209127,14555,Loan,6068
P209128,10736,Credit Card,170223
P209129,16295,Savings,147502
P209130,11554,Credit Card,22052
P209131,12872,Savings,112962
P209132,19129,Credit Card,9216
P209133,10597,Mortgage,23406
P209134,14208,Mortgage,20320
P209135,19897,Savings,75166
P209136,17206,Mortgage,140053
P209137,19893,Loan,52705
P209138,18051,Mortgage,119917
P209139,12938,Savings,48173
P209140,18647,Savings,141122
P209141,16154,Mortgage,4446
P209142,19959,Loan,11019
P209143,12027,Savings,109720
P209144,16060,Loan,169730
P209145,11224,Savings,111268
P209146,11323,Savings,136506
P209147,12475,Credit Card,8324
P209148,12184,Credit Card,49873
P209149,15782,Loan,174149
P209150,13926,Credit Card,53073
P209151,15525,Savings,168819
P209152,14509,Mortgage,9466
P209153,10469,Credit Card,175205
P209154,19382,Savings,186119
P209155,14302,Savings,75012
P209156,12513,Savings,16127
P209157,15409,Credit Card,99027
P209158,13395,Savings,161140
P209159,19592,Mortgage,57098
P209160,17364,Savings,111672
P209161,12740,Mortgage,87124
P209162,10395,Savings,157389
P209163,19928,Credit Card,199106
P209164,11721,Credit Card,105872
P209165,19528,Mortgage,35696
P209166,18296,Mortgage,163981
P209167,12253,Credit Card,5372
P209168,16756,Credit Card,142258
P209169,19944,Credit Card,112133
P209170,11450,Loan,183412
P209171,19394,Mortgage,115603
P209172,14224,Mortgage,55169
P209173,13735,Credit Card,182412
P209174,17727,Credit Card,138088
P209175,11708,Loan,116182
P209176,14311,Savings,116877
P209177,16411,Savings,191490
P209178,13295,Savings,117889
P209179,14030,Credit Card,40441
P209180,11436,Mortgage,81152
P209181,19851,Credit Card,36338
P209182,14076,Savings,141921
P209183,18726,Credit Card,28326
P209184,14832,Mortgage,197942
P209185,10932,Mortgage,138391
P209186,11593,Savings,190620
P209187,14710,Credit Card,113135
P209188,14251,Mortgage,12385
P209189,13695,Credit Card,89484
P209190,10162,Savings,76764
P209191,13835,Savings,36918
P209192,15886,Savings,92171
P209193,13395,Loan,24552
P209194,18929,Loan,33143
P209195,16502,Loan,20962
P209196,19945,Credit Card,105609
P209197,18174,Loan,82223
P209198,10992,Credit Card,136307
P209199,12847,Savings,168018
P209200,16693,Savings,43990
P209201,16557,Credit Card,104851
P209202,17502,Savings,112290
P209203,10781,Mortgage,60052
P209204,13938,Loan,61692
P209205,10547,Savings,155667
P209206,12982,Savings,58179
P209207,11588,Loan,35007
P209208,12257,Savings,25955
P209209,13447,Savings,8073
P209210,12751,Credit Card,47971
P209211,11943,Loan,56428
P209212,19703,Savings,131827
P209213,18572,Savings,16120
P209214,14405,Credit Card,194360
P209215,14490,Credit Card,138599
